"OBJECTID","County","Jurisdiction","Abbreviated_District_Name","Full_District_Name","District_Mapped","Overlay","District_Mapped_But_Extinct","Type_of_Zoning_District","Affordable_Housing_District","Elderly_Housing_District","F1_Family_Treatment","F2_Family_Treatment","F3_Family_Treatment","F4_Family_Treatment","F5_Family_Treatment","Accessory_Dwelling_Unit__ADU__Treatment","Affordable_Housing__AH__Treatment","Planned_Residential_Development__PRD__Treatment","NOTES","F1_Family_Min__Lot","F1_Family_Front_Setback","F1_Family_Side_Setback","F1_Family_Rear_Setback","F1_Family_Lot_Frontage_Requirement","F1_Family_Max__Lot_Coverage___Buildings","F1_Family_Max__Lot_Coverage___Buildings___Impervious_Surface","F1_Family_Min___Parking_Spaces","F1_Family_Max__Stories","F1_Family_Max__Height","F1_Family_Floor_to_Area_Ratio","F1_Family_Min__Unit_Size","F2_Family_Affordable_Housing_Only","F2_Family_Elderly_Housing_Only","F2_Family_Min__Lot","F2_Family_Max__Density","F2_Family_Front_Setback","F2_Family_Side_Setback","F2_Family_Rear_Setback","F2_Family_Lot_Frontage_Requirement","F2_Family_Max__Lot_Coverage___Buildings","F2_Family_Max__Lot_Coverage___Buildings___Impervious_Surface","F2_Family_Min___Parking_Spaces_Per_Studio_or_1BR","F2_Family_Min___Parking_Spaces_Per__2BR","F2_Family_Max__Stories","F2_Family_Max__Height","F2_Family_Floor_to_Area_Ratio","F2_Family_Min__Unit_Size","F3_Family_Affordable_Housing_Only","F3_Family_Elderly_Housing_Only","F3_Family_Min__Lot","F3_Family_Max__Density","F3_Family_Front_Setback","F3_Family_Side_Setback","F3_Family_Rear_Setback","F3_Family_Lot_Frontage_Requirement","F3_Family_Max__Lot_Coverage___Buildings","F3_Family_Max__Lot_Coverage___Buildings___Impervious_Surface","F3_Family_Min___Parking_Spaces_Per_Studio_or_1BR","F3_Family_Min___Parking_Spaces_Per__2BR","F3_Family_Connection_to_Sewer_and_or_Water_Required","F3_Family_Connection_or_Proximity_to_Public_Transit_Required","F3_Family_Max__Stories","F3_Family_Max__Height","F3_Family_Floor_to_Area_Ratio","F3_Family_Min__Unit_Size","F3_Family_Max__Bedrooms","F4__Family_Affordable_Housing_Only","F4__Family_Elderly_Housing_Only","F4__Family_Max__Density","F4__Family_Front_Setback","F4__Family_Side_Setback","F4__Family_Rear_Setback","F4_Family_Lot_Frontage_Requirement","F4__Family_Max__Lot_Coverage___Buildings","F4__Family_Max__Lot_Coverage___Buildings___Impervious_Surface","F4__Family_Min___Parking_Spaces_Per_Studio_or_1BR","F4__Family_Min___Parking_Spaces_Per_2__BR","F4__Family_Connection_to_Sewer_and_or_Water_Required","F4__Family_Connection_or_Proximity_to_Public_Transit_Required","F4__Family_Max__Stories","F4__Family_Max__Height","F4__Family_Floor_to_Area_Ratio","F4__Family_Min__Unit_Size","F4__Family_Max__Bedrooms","F4__Family_Max__Units","F5_Family_Affordable_Housing_Only","F5_Family_Elderly_Housing_Only","F5_Family_Min__Lot_ACRES_","F5_Family_Max__Density__UNITS_ACRE_","F5_Family_Front_Setback____of_feet_","F5_Family_Side_Setback____of_feet_","F5_Family_Rear_Setback____of_feet_","F5__Family_Lot_Frontage_Requirement","F5_Family_Max__Lot_Coverage___Buildings____","F5_Family_Max__Lot_Coverage___Buildings___Imperviou","F5_Family_Min___Parking_Spaces_Per_Studio_or_1BR","F5_Family_Min___Parking_Spaces_Per_2__BR","F5_Family_Connection_to_Sewer_and_or_Water_Required","F5_Family_Connection_or_Proximity_to_Public_Transit","F5_Family_Max__Height____of_stories_","F5_Family_Max__Height____of_feet_","F5_Family_Floor_to_Area_Ratio","F5_Family_Min__Unit_Size__SF_","F5_Family_Max___Bedrooms_Per_Unit","F5_Family_Max___Units_Per_Building","AH___Definition","AH___Elderly_Housing_Only","AH_Min__Lot","AH_Max__Density","AH_Min__Parking_Spaces_Per_Studio_or_1BR","AH_Min__Parking_Spaces_Per_2__BR","AH_Min__Unit_Size","AH_Max__Bedrooms","AH_Max__Units","ADU_Employee_or_Family_Occupancy_Required","ADU_Renter_Occupancy_Prohibited","ADU_Owner_Occupancy_Required","ADU_Elderly_Housing_Only","ADU_Min__Lot","ADU_Min_Parking_Spaces","ADU_Restricted_to_Only_Primary_Structure__i_e___No_Outbuildings","ADU_Max__Percent_Main_Unit","ADU_Max__Bedrooms","Mobile_or_Manufactured_Home_Park","PRD_Min__Development_Size","PRD_Max__Density","PRD_Max__Units","PUD_required_with_Subdivision","PUD_Threshold__","PUD_allowed","PUD_requiring_land_conservation","Base_Residential_Density___dwellings_acre_","F1_Family_Front_Setback_Units","F1_Family_Side_Setback_Units","F1_Family_Rear_Setback_Units","F1_Family_Max__Lot_Coverage___Buildings_Units","F1_Family_Max__Lot_Coverage___Buildings___Impervious_Surface_Uni","F1_Family_Min___Parking_Spaces_Units","F1_Family_Max__Stories_Units","F1_Family_Max__Height_Units","F1_Family_Floor_to_Area_Ratio_Units","F1_Family_Min__Unit_Size_Units","F2_Family_Max__Density_Units","F2_Family_Front_Setback_Units","F2_Family_Side_Setback_Units","F2_Family_Rear_Setback_Units","F2_Family_Max__Lot_Coverage___Buildings_Units","F2_Family_Max__Lot_Coverage___Buildings___Impervious_Surface_Uni","F2_Family_Min___Parking_Spaces_Per_Studio_or_1BR_Units","F2_Family_Min___Parking_Spaces_Per__2BR_Units","F2_Family_Max__Stories_Units","F2_Family_Max__Height_Units","F2_Family_Floor_to_Area_Ratio_Units","F2_Family_Min__Unit_Size_Units","F3_Family_Max__Density_Units","F3_Family_Front_Setback_Units","F3_Family_Side_Setback_Units","F3_Family_Rear_Setback_Units","F3_Family_Max__Lot_Coverage___Buildings_Units","F3_Family_Max__Lot_Coverage___Buildings___Impervious_Surface_Uni","F3_Family_Min___Parking_Spaces_Per_Studio_or_1BR_Units","F3_Family_Min___Parking_Spaces_Per__2BR_Units","F3_Family_Max__Stories_Units","F3_Family_Max__Height_Units","F3_Family_Floor_to_Area_Ratio_Units","F3_Family_Min__Unit_Size_Units","F3_Family_Max__Bedrooms_Units","F4__Family_Max__Density_Units","F4__Family_Front_Setback_Units","F4__Family_Side_Setback_Units","F4__Family_Rear_Setback_Units","F4__Family_Max__Lot_Coverage___Buildings_Units","F4__Family_Max__Lot_Coverage___Buildings___Impervious_Surface_Un","F4__Family_Min___Parking_Spaces_Per_Studio_or_1BR_Units","F4__Family_Min___Parking_Spaces_Per_2__BR_Units","F4__Family_Max__Stories_Units","F4__Family_Max__Height_Units","F4__Family_Floor_to_Area_Ratio_Units","F4__Family_Min__Unit_Size_Units","F4__Family_Max__Bedrooms_Units","F4__Family_Max__Units_Units","AH_Min__Lot_Units","AH_Max__Density_Units","AH_Min__Parking_Spaces_Per_Studio_or_1BR_Units","AH_Min__Parking_Spaces_Per_2__BR_Units","AH_Min__Unit_Size_Units","AH_Max__Bedrooms_Units","AH_Max__Units_Units","ADU_Min__Lot_Units","ADU_Min_Parking_Spaces_Units","ADU_Max__Percent_Main_Unit_Units","ADU_Max__Bedrooms_Units","PRD_Min__Lot_Units","PRD_Max__Density_Units","PRD_Max__Units_Per_Development_Units","Parent_Jurisdiction","AH_Connection_to_Sewer_and_or_Water_Required","AH_Connection_or_Proximity_to_Public_Transit_Required","Special_Notes","Tooltip_Notes","ADU_Max__Size","ADU_Max__Size_Units","State","Shape_Length","Shape_Area","F1_Family_Min__Lot_Units","F2_Family_Min__Lot_Units","F3_Family_Min__Lot_Units","F4__Family_Min__Lot","F4__Family_Min__Lot_Units"
664,"Franklin","Fletcher","FOR","Forest",1,"No",NA,"Nonresidential",0,0,"Prohibited","Prohibited","Prohibited","Prohibited",NA,"Prohibited","Not Mentioned","Prohibited",NA,"N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","No","No","","","","","","","","","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","","","No","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","",NA,"N/A","Vermont",0.329552985373795,0.00180433067307465,"N/A","N/A","N/A","","N/A"
822,"Lamoille","Stowe Town","UMR","Upper Mountain Road",1,"No",NA,"Mixed with Residential",0,0,"Allowed/Conditional","Allowed/Conditional","Public Hearing","Public Hearing",NA,"Allowed/Conditional","Allowed/Conditional","Public Hearing",NA,"1","50","50","50","N/A","8","","2","","28","","","No","No","1","3","50","50","50","","8","","2","2","","28","","","No","No","1","3","50","50","50","","8","","2","2","No","No","","28","","","","No","No","3","50","50","50","","8","","2","2","No","No","","28","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","","2","2","","","","No","No","No","No","","2","No","30","2","No","3","3","","No","","Yes","Yes","","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","N/A","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","N/A","N/A","N/A","Parking Spaces Add'l to Main Unit","Percent","Bedrooms per Unit","Acres per PRD","Units per Acre","N/A","","No","No","","","1200","Square Feet","Vermont",0.127328560840119,0.000209391791087887,"Acres","Acres","Acres","1","Acres"
813,"Lamoille","Stowe Town","MRC","Mountain Road Crossroads",1,"No",NA,"Mixed with Residential",0,0,"Allowed/Conditional","Allowed/Conditional","Public Hearing","Public Hearing",NA,"Allowed/Conditional","Allowed/Conditional","Public Hearing",NA,"0.46","20","10","20","N/A","20","","2","","28","","","No","No","0.46","4.36","20","10","20","","20","","2","2","","28","","","No","No","0.46","6.22","20","10","20","","20","","2","2","No","No","","28","","","","No","No","6.22","20","10","20","","20","","2","2","No","No","","28","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","9.33","2","2","","","","No","No","No","No","","2","No","30","2","No","3","9.33","","No","","Yes","Yes","","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","N/A","N/A","Units per Acre","Spaces per Unit","Spaces per Unit","N/A","N/A","N/A","N/A","Parking Spaces Add'l to Main Unit","Percent","Bedrooms per Unit","Acres per PRD","Units per Acre","N/A","","No","No","","","1200","Square Feet","Vermont",0.0166575712637499,1.4319848835384e-05,"Acres","Acres","Acres","0.46","Acres"
812,"Lamoille","Stowe Town","MOD","Meadowland Overlay",1,"Yes",NA,"Overlay not Affecting Use",0,0,"Overlay","Overlay","Overlay","Overlay",NA,"Not Mentioned","Not Mentioned","Not Mentioned",NA,"N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","No","No","","","","","","","","","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","No","No","","","","","","","","","","","","","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","The purpose of the Meadowland Overlay District (MOD) is to protect important scenic and ecological resources associated with open meadows, floodplains, wetlands and historic agricultural land, located within and adjacent to the Route 108 corridor, through the careful control of building location and site design and the transfer of development density to more appropriate areas.",NA,"N/A","Vermont",0.128459505818953,9.64438972625644e-05,"N/A","N/A","N/A","","N/A"
819,"Lamoille","Stowe Town","RR5","Agricultural and Rural Residential 5",1,"No",NA,"Primarily Residential",0,0,"Allowed/Conditional","Allowed/Conditional","Public Hearing","Public Hearing",NA,"Allowed/Conditional","Allowed/Conditional","Public Hearing",NA,"5","70","75","75","N/A","N/A","","2","","28","","","No","No","5","0.2","70","75","75","","","","2","2","","28","","","No","No","5","0.2","70","75","75","","","","2","2","No","No","","28","","","","No","No","0.2","70","75","75","","","","2","2","No","No","","28","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","","2","2","","","","No","No","No","No","","2","No","30","2","Yes","3","0.2","","No","","Yes","Yes","","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Units per Acre","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","N/A","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","N/A","N/A","N/A","Parking Spaces Add'l to Main Unit","Percent","Bedrooms per Unit","Acres per PRD","Units per Acre","N/A","","No","No","","","1200","Square Feet","Vermont",1.83412059724208,0.00998326744654783,"Acres","Acres","Acres","5","Acres"
807,"Lamoille","Stowe Town","FEH","Fluvial Erosion Hazard",1,"Yes",NA,"Overlay not Affecting Use",0,0,"Overlay","Overlay","Overlay","Overlay",NA,"Not Mentioned","Not Mentioned","Not Mentioned",NA,"N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","No","No","","","","","","","","","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","No","No","","","","","","","","","","","","","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","",NA,"N/A","Vermont",0.191290990820256,8.1075914283828e-05,"N/A","N/A","N/A","","N/A"
808,"Lamoille","Stowe Town","FR","Forest Reserve",1,"No",NA,"Nonresidential",0,0,"Prohibited","Prohibited","Prohibited","Prohibited",NA,"Prohibited","Prohibited","Prohibited",NA,"N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","No","No","","","","","","","","","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","",NA,"N/A","Vermont",1.33581372378446,0.0072195213711573,"N/A","N/A","N/A","","N/A"
814,"Lamoille","Stowe Town","MRV","Mountain Road Village",1,"No",NA,"Mixed with Residential",0,0,"Allowed/Conditional","Allowed/Conditional","Public Hearing","Public Hearing",NA,"Allowed/Conditional","Allowed/Conditional","Public Hearing",NA,"0.46","20","10","20","N/A","20","","2","","28","","","No","No","0.46","4.36","20","10","20","","20","","2","2","","28","","","No","No","0.46","6.22","20","10","20","","20","","2","2","No","No","","28","","","","No","No","6.22","20","10","20","","20","","2","2","No","No","","28","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","9.33","2","2","","","","No","No","No","No","","2","No","30","2","No","3","9.33","","No","","Yes","Yes","","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","N/A","N/A","Units per Acre","Spaces per Unit","Spaces per Unit","N/A","N/A","N/A","N/A","Parking Spaces Add'l to Main Unit","Percent","Bedrooms per Unit","Acres per PRD","Units per Acre","N/A","","No","No","","","1200","Square Feet","Vermont",0.0373763968384539,5.31212763320074e-05,"Acres","Acres","Acres","0.46","Acres"
821,"Lamoille","Stowe Town","SPO","Source Protection Overlay",1,"Yes",NA,"Overlay not Affecting Use",0,0,"Overlay","Overlay","Overlay","Overlay",NA,"Not Mentioned","Not Mentioned","Not Mentioned",NA,"N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","No","No","","","","","","","","","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","No","","Yes","Yes","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","",NA,"N/A","Vermont",0.093899206650692,0.000532884457967415,"N/A","N/A","N/A","","N/A"
809,"Lamoille","Stowe Town","HT","Highway Tourist",1,"No",NA,"Mixed with Residential",0,0,"Allowed/Conditional","Allowed/Conditional","Public Hearing","Public Hearing",NA,"Allowed/Conditional","Allowed/Conditional","Public Hearing",NA,"1","50","50","50","N/A","10","","2","","28","","","No","No","1","3","50","50","50","","10","","2","2","","28","","","No","No","1","3","50","50","50","","10","","2","2","No","No","","28","","","","No","No","3","50","50","50","","10","","2","2","No","No","","28","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","","2","2","","","","No","No","No","No","","2","No","30","2","No","3","3","","No","","Yes","Yes","1","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","N/A","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","N/A","N/A","N/A","Parking Spaces Add'l to Main Unit","Percent","Bedrooms per Unit","Acres per PRD","Units per Acre","N/A","","No","No","","","1200","Square Feet","Vermont",0.0553789697358637,5.52211776942217e-05,"Acres","Acres","Acres","1","Acres"
817,"Lamoille","Stowe Town","RR2","Agricultural and Rural Residential 2",1,"No",NA,"Primarily Residential",0,0,"Allowed/Conditional","Allowed/Conditional","Public Hearing","Public Hearing",NA,"Allowed/Conditional","Allowed/Conditional","Public Hearing",NA,"2","60","50","50","N/A","N/A","","2","","28","","","No","No","2","0.5","60","50","50","","","","2","2","","28","","","No","No","2","0.5","60","50","50","","","","2","2","No","No","","28","","","","No","No","0.5","60","50","50","","","","2","2","No","No","","28","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","","2","2","","","","No","No","No","No","","2","No","30","2","Yes","3","0.5","","No","","Yes","Yes","","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Units per Acre","Feet","Feet","Feet","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","N/A","N/A","N/A","Spaces per Unit","Spaces per Unit","N/A","N/A","N/A","N/A","Parking Spaces Add'l to Main Unit","Percent","Bedrooms per Unit","Acres per PRD","Units per Acre","N/A","","No","No","","","1200","Square Feet","Vermont",0.931088646612656,0.00219833329758996,"Acres","Acres","Acres","2","Acres"
810,"Lamoille","Stowe Town","LVC","Lower Village Commercial",1,"No",NA,"Mixed with Residential",0,0,"Allowed/Conditional","Allowed/Conditional","Public Hearing","Public Hearing",NA,"Allowed/Conditional","Allowed/Conditional","Public Hearing",NA,"0.46","10","10","10","N/A","20","","2","","28","","","No","No","0.46","4.36","10","10","10","","20","","2","2","","28","","","No","No","0.46","6.22","10","10","10","","20","","2","2","No","No","","28","","","","No","No","6.22","10","10","10","","20","","2","2","No","No","","28","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","9.33","2","2","","","","No","No","No","No","","2","No","30","2","No","3","9.33","","No","","Yes","Yes","","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Units per Acre","Feet","Feet","Feet","Percent","N/A","Spaces per Unit","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","N/A","N/A","Units per Acre","Spaces per Unit","Spaces per Unit","N/A","N/A","N/A","N/A","Parking Spaces Add'l to Main Unit","Percent","Bedrooms per Unit","Acres per PRD","Units per Acre","N/A","","No","No","","","1200","Square Feet","Vermont",0.025674695369978,1.69072430610417e-05,"Acres","Acres","Acres","0.46","Acres"
815,"Lamoille","Stowe Town","RHOD","Ridgeline and Hillside Overlay",1,"Yes",NA,"Overlay not Affecting Use",0,0,"Overlay","Overlay","Overlay","Overlay",NA,"Not Mentioned","Not Mentioned","Not Mentioned",NA,"N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","No","No","","","","","","","","","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","No","No","","","","","","","","","","","No","No","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","The purpose of the Ridgeline/Hillside Overlay District (RHOD) is to protect the scenic and ecological resources associated with lands characterized by high elevations, steep slopes and visual sensitivity in a manner that allows for carefully designed, low-impact development.

Portions of a site with a slope in excess of 20% has a minimum lot area of 4x the underlying district. Use is not affected.",NA,"N/A","Vermont",1.68393633009907,0.0105896603012619,"N/A","N/A","N/A","","N/A"
586,"Chittenden","Underhill","MMSPD","Mt Mansfield Scenic Preservation District",1,"No",NA,"Primarily Residential",0,0,"Allowed/Conditional","Public Hearing","Prohibited","Prohibited",NA,"Public Hearing","Allowed/Conditional","Public Hearing",NA,"10","30","75","75","400","N/A","10","2","","35","","","No","No","20","","30","75","75","400","","10","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","No","","Yes","Yes","0.1","Feet","Feet","Feet","N/A","Percent","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Feet","Feet","Feet","N/A","Percent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","",NA,"N/A","Vermont",0.49345673931724,0.000923422191814512,"Acres","Acres","N/A","","N/A"
588,"Chittenden","Underhill","SWCD","Soil and Water Conservation District",1,"No",NA,"Primarily Residential",0,0,"Allowed/Conditional","Public Hearing","Prohibited","Prohibited",NA,"Public Hearing","Allowed/Conditional","Public Hearing",NA,"15","30","75","75","400","N/A","7","2","","35","","","Yes","Yes","30","","30","75","75","400","","7","","","","","","","No","No",NA,"","","","","","","","","","No","No","","","","","","No","No","","","","","","","","","","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","No","No","No","No","","","No","","","No","","","","No","","Yes","Yes","","Feet","Feet","Feet","N/A","Percent","Spaces per Unit","N/A","Feet","N/A","N/A","N/A","Feet","Feet","Feet","N/A","Percent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","","",NA,"N/A","Vermont",1.7054426417929,0.00538913817088294,"Acres","Acres","N/A","","N/A"
